CELL_LINE_NAME,COSMIC_ID,DRUG_ID,DRUGID_COSMICID,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,fd_num_8,fd_num_9,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,norm_cells_8,norm_cells_9,Sample Name,Whole Exome Sequencing (WES),Copy Number Alterations (CNA),Gene Expression,Methylation,"Drug Response","GDSC Tissue descriptor 1","GDSC Tissue descriptor 2","Cancer Type (matching TCGA label)","Microsatellite  instability Status (MSI)",Screen Medium,Growth Properties,Drug Name,Synonyms,Target,Target Pathway
BFTC-905,910926,1006,1006_910926,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.98832586,0.583602237,0.71144174,0.5286901629999999,0.632213029,0.38659791,0.2292564989999999,0.168932534,0.137006157,BFTC-905,Y,Y,Y,Y,Y,urogenital_system,Bladder,BLCA,MSS/MSI-L,D/F12,Adherent,Cytarabine,"Ara-Cytidine, Arabinosyl Cytosine, U-19920",Antimetabolite,DNA replication
KYSE-410,753574,1012,1012_753574,10.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.012769336,0.977574122,0.940255144,0.903650989,0.749675335,0.5232868279999999,0.289585553,0.045858236,0.0161527739999999,KYSE-410,Y,Y,Y,Y,Y,aero_dig_tract,oesophagus,ESCA,MSS/MSI-L,R,Adherent,Vorinostat,"Zolinza, SAHA, suberanilohydroxamic acid, suberoylanilide hydroxamic acid, MK-0683","HDAC inhibitor Class I, IIa, IIb, IV",Chromatin histone acetylation
SU-DHL-16,1331034,1011,1011_1331034,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.980969841,1.027303781,0.8803510729999999,0.906882215,0.8779396620000001,0.409256477,0.08392558,0.022212236,0.03153452,SU-DHL-16,Y,Y,Y,Y,Y,lymphoma,B_cell_lymphoma,DLBC,MSS/MSI-L,R,Suspension,Navitoclax,"ABT-263, ABT263, ABT 263","BCL2, BCL-XL, BCL-W",Apoptosis regulation
ES4,949156,1003,1003_949156,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.048133003,0.722246147,0.445528769,0.121820459,0.042881512,0.044196436,0.051186376,0.039200623,0.086638359,ES4,Y,Y,Y,Y,Y,bone,ewings_sarcoma,,MSS/MSI-L,R,Adherent,Camptothecin,"7-Ethyl-10-Hydroxy-Camptothecin, SN-38, Irinotecan, Camptothecin-11, Camptosar",TOP1,DNA replication
CAL-72,906827,1004,1004_906827,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.041965892,1.058951975,0.88823622,0.875058215,0.4649385999999999,0.13789133,0.056828004,0.060841923,0.075518458,CAL-72,Y,Y,Y,Y,Y,bone,osteosarcoma,,MSS/MSI-L,D/F12,Adherent,Vinblastine,Velban,Microtubule destabiliser,Mitosis
NCI-H1341,1330964,1003,1003_1330964,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.018732828,1.043354356,0.610233701,0.823357955,0.356339402,0.318922614,0.156019422,0.101065264,0.068717711,NCI-H1341,Y,Y,Y,Y,Y,lung_SCLC,lung_small_cell_carcinoma,SCLC,MSS/MSI-L,D/F12,Suspension,Camptothecin,"7-Ethyl-10-Hydroxy-Camptothecin, SN-38, Irinotecan, Camptothecin-11, Camptosar",TOP1,DNA replication
697,906800,1149,1149_906800,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.020449029,0.950954077,0.8888789009999999,0.269745873,0.075766162,0.03239046,0.010732763,0.008023478,0.02204418,697,Y,Y,Y,Y,Y,leukemia,lymphoblastic_leukemia,,MSS/MSI-L,R,Suspension,TW 37,"TW37, TW-37","BCL2, BCL-XL, MCL1",Apoptosis regulation
KASUMI-1,907275,1024,1024_907275,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.97088918,0.810776575,0.630164274,0.244220296,0.1799608469999999,0.07608471,0.05978617,0.033962557,0.047202497,KASUMI-1,Y,Y,Y,Y,Y,leukemia,acute_myeloid_leukaemia,LAML,MSS/MSI-L,R,Suspension,Lestauritinib,"CEP-701, SP-924, SPM-924, A-154475, KT-555","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases"
JM1,1327768,1011,1011_1327768,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.010897488,1.046308487,0.994152538,0.862711008,0.796250343,0.495313336,0.36459024,0.043615303,0.050614559,JM1,Y,Y,Y,N,Y,lymphoma,B_cell_lymphoma,DLBC,MSS/MSI-L,D/F12,Suspension,Navitoclax,"ABT-263, ABT263, ABT 263","BCL2, BCL-XL, BCL-W",Apoptosis regulation
OVTOKO,1298365,1031,1031_1298365,0.2,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.952450272,0.87418527,0.574282901,0.346715933,0.231674779,0.056440754,0.020867236,0.01778523,0.025443362,OVTOKO,Y,Y,Y,Y,Y,urogenital_system,ovary,OV,MSS/MSI-L,R,Adherent,Elesclomol,STA-4783,HSP90,Protein stability and degradation
KARPAS-45,907272,1011,1011_907272,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.979145813,0.946460761,0.979311051,0.574858805,0.2952111719999999,0.1186491059999999,0.054658406,0.036641706,0.0405802829999999,KARPAS-45,Y,Y,Y,Y,Y,leukemia,lymphoblastic_leukemia,ALL,MSS/MSI-L,R,Suspension,Navitoclax,"ABT-263, ABT263, ABT 263","BCL2, BCL-XL, BCL-W",Apoptosis regulation
H290,1240139,1003,1003_1240139,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.031229631,1.016550069,0.785522394,0.542636326,0.364592105,0.261899177,0.172022418,0.1152932109999999,0.093480121,H290,Y,Y,Y,Y,Y,lung,mesothelioma,MESO,MSS/MSI-L,R,Adherent,Camptothecin,"7-Ethyl-10-Hydroxy-Camptothecin, SN-38, Irinotecan, Camptothecin-11, Camptosar",TOP1,DNA replication
DB,906832,1012,1012_906832,10.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.043130008,0.946322076,0.8225413220000001,0.5774749929999999,0.429206947,0.172350915,0.066278291,0.057488682,0.051756192,DB,Y,Y,Y,Y,Y,lymphoma,B_cell_lymphoma,DLBC,MSS/MSI-L,R,Suspension,Vorinostat,"Zolinza, SAHA, suberanilohydroxamic acid, suberoylanilide hydroxamic acid, MK-0683","HDAC inhibitor Class I, IIa, IIb, IV",Chromatin histone acetylation
ES4,949156,1057,1057_949156,0.25,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.965487705,0.985018509,0.89853551,0.8714777509999999,0.668498491,0.33336414,0.22725578,0.158233036,0.110093985,ES4,Y,Y,Y,Y,Y,bone,ewings_sarcoma,,MSS/MSI-L,R,Adherent,Dactolisib,"NVP-BEZ235, BEZ235","PI3K (Class 1), MTORC1, MTORC2",PI3K/MTOR signaling
ESS-1,907000,1003,1003_907000,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.969184683,0.6232402570000001,0.509616614,0.238496442,0.138368305,0.078522229,0.064145298,0.0578178129999999,0.0772258359999999,ESS-1,Y,Y,Y,Y,Y,urogenital_system,endometrium,,MSS/MSI-L,R,Adherent,Camptothecin,"7-Ethyl-10-Hydroxy-Camptothecin, SN-38, Irinotecan, Camptothecin-11, Camptosar",TOP1,DNA replication
LU-134-A,753588,1026,1026_753588,1.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.004351598,1.118498166,1.043193681,1.101015413,0.803350873,0.485696953,0.188649708,0.171794936,0.166155194,LU-134-A,Y,Y,Y,Y,Y,lung_SCLC,lung_small_cell_carcinoma,SCLC,MSS/MSI-L,R,Suspension,Tanespimycin,"17-AAG, BMS-722782",HSP90,Protein stability and degradation
EW-13,949166,1012,1012_949166,10.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.958674557,0.982764374,1.032960469,0.895577565,0.754730613,0.543038055,0.2997049,0.130545692,0.104557244,EW-13,Y,Y,Y,Y,Y,bone,ewings_sarcoma,,MSS/MSI-L,R,Suspension,Vorinostat,"Zolinza, SAHA, suberanilohydroxamic acid, suberoylanilide hydroxamic acid, MK-0683","HDAC inhibitor Class I, IIa, IIb, IV",Chromatin histone acetylation
TE-4,1503371,1004,1004_1503371,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.979811878,1.039717139,0.8711671059999999,0.283213592,0.056027376,0.057525741,0.048210284,0.058832144,0.057864339,TE-4,Y,Y,Y,Y,Y,aero_dig_tract,oesophagus,ESCA,MSS/MSI-L,R,Adherent,Vinblastine,Velban,Microtubule destabiliser,Mitosis
MDA-MB-361,908121,1007,1007_908121,0.0125,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.006026953,0.956161286,1.428941405,1.3488624180000002,1.38714415,1.202262256,0.523507107,0.149838783,0.141294911,MDA-MB-361,Y,Y,Y,Y,Y,breast,breast,BRCA,MSS/MSI-L,D/F12,Adherent,Docetaxel,"RP-56976, Taxotere",Microtubule stabiliser,Mitosis
KU812,907311,1012,1012_907311,10.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.95041636,0.99696468,1.00736134,1.000471276,0.809082517,0.449463717,0.265356696,0.062660797,0.06959379,KU812,Y,Y,Y,Y,Y,leukemia,chronic_myeloid_leukaemia,LCML,MSS/MSI-L,R,Suspension,Vorinostat,"Zolinza, SAHA, suberanilohydroxamic acid, suberoylanilide hydroxamic acid, MK-0683","HDAC inhibitor Class I, IIa, IIb, IV",Chromatin histone acetylation
JM1,1327768,1004,1004_1327768,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.043440293,1.105533216,0.965814327,0.928207685,0.651406545,0.362610535,0.258068439,0.181689068,0.17770925,JM1,Y,Y,Y,N,Y,lymphoma,B_cell_lymphoma,DLBC,MSS/MSI-L,D/F12,Suspension,Vinblastine,Velban,Microtubule destabiliser,Mitosis
KASUMI-1,907275,1012,1012_907275,10.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.031291698,0.804435192,0.520153787,0.181180167,0.084163638,0.078290126,0.070769117,0.072097622,0.072165759,KASUMI-1,Y,Y,Y,Y,Y,leukemia,acute_myeloid_leukaemia,LAML,MSS/MSI-L,R,Suspension,Vorinostat,"Zolinza, SAHA, suberanilohydroxamic acid, suberoylanilide hydroxamic acid, MK-0683","HDAC inhibitor Class I, IIa, IIb, IV",Chromatin histone acetylation
HCC2157,749715,1058,1058_749715,4.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.987607028,0.826389795,0.8413564920000001,0.620823562,0.305766947,0.255813474,0.166488679,0.126630371,0.158546672,HCC2157,Y,Y,Y,Y,Y,breast,breast,BRCA,MSS/MSI-L,D/F12,Suspension,Pictilisib,"GDC-0941, GDC0941, RG-7621",PI3K (class 1),PI3K/MTOR signaling
NCI-H460,905943,1031,1031_905943,0.2,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.029350051,0.81173688,0.540804973,0.457561854,0.252338645,0.251980151,0.084773901,0.056806864,0.033380745,NCI-H460,Y,Y,N,N,Y,lung_NSCLC,lung_NSCLC_large cell,,MSS/MSI-L,R,Adherent,Elesclomol,STA-4783,HSP90,Protein stability and degradation
LU-135,713899,1012,1012_713899,10.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.012330547,1.12709391,1.004049652,1.024589711,0.841379777,0.466867955,0.083743278,0.034769987,0.037298483,LU-135,Y,Y,Y,Y,Y,lung_SCLC,lung_small_cell_carcinoma,SCLC,MSS/MSI-L,R,Suspension,Vorinostat,"Zolinza, SAHA, suberanilohydroxamic acid, suberoylanilide hydroxamic acid, MK-0683","HDAC inhibitor Class I, IIa, IIb, IV",Chromatin histone acetylation
P30-OHK,909252,1022,1022_909252,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.963959291,0.837116215,1.011737617,0.818280472,0.4801919879999999,0.308564065,0.164837869,0.073553869,0.064504894,P30-OHK,Y,Y,Y,Y,Y,leukemia,lymphoblastic_leukemia,ALL,MSI-H,R,Suspension,AZD7762,"AZD-7762, AZD 7762","CHEK1, CHEK2",Cell cycle
MIA-PaCa-2,724870,1149,1149_724870,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.990081744,0.98690486,1.069059493,1.028227136,0.827164383,0.2285828889999999,0.1523129919999999,0.08240256,0.05133632,MIA-PaCa-2,Y,Y,Y,Y,Y,pancreas,pancreas,PAAD,MSS/MSI-L,D/F12,Adherent,TW 37,"TW37, TW-37","BCL2, BCL-XL, MCL1",Apoptosis regulation
PCI-6A,1240206,1003,1003_1240206,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.96644498,0.79647151,0.680640971,0.432675115,0.245037964,0.191503771,0.130674958,0.11612466,0.134274102,PCI-6A,Y,Y,Y,Y,Y,aero_dig_tract,head and neck,HNSC,MSS/MSI-L,R,Adherent,Camptothecin,"7-Ethyl-10-Hydroxy-Camptothecin, SN-38, Irinotecan, Camptothecin-11, Camptosar",TOP1,DNA replication
T-24,724812,1149,1149_724812,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.983047608,1.13258939,1.190422478,0.885166392,0.4262765979999999,0.2083149339999999,0.15632403,0.10734879,0.06361633,T-24,Y,Y,Y,Y,Y,urogenital_system,Bladder,BLCA,MSS/MSI-L,D/F12,Adherent,TW 37,"TW37, TW-37","BCL2, BCL-XL, MCL1",Apoptosis regulation
RCH-ACV,1330994,1057,1057_1330994,0.25,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.049554563,1.009862503,0.972138733,0.7735077109999999,0.548845768,0.290316961,0.214862377,0.157870823,0.156928078,RCH-ACV,Y,Y,Y,Y,Y,leukemia,B_cell_leukemia,,MSS/MSI-L,R,Suspension,Dactolisib,"NVP-BEZ235, BEZ235","PI3K (Class 1), MTORC1, MTORC2",PI3K/MTOR signaling
RCH-ACV,1330994,1037,1037_1330994,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.042353659,1.04086099,1.000583369,0.900348092,0.7286699240000001,0.541595361,0.265316683,0.160667926,0.142696524,RCH-ACV,Y,Y,Y,Y,Y,leukemia,B_cell_leukemia,,MSS/MSI-L,R,Suspension,BX796,BX-796,"TBK1, PDK1 (PDPK1), IKK, AURKB, AURKC",Other
ST486,910906,1012,1012_910906,10.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.963705357,1.018675208,0.928001488,0.908878731,0.904854707,0.461819992,0.091423633,0.018682546,0.019183588,ST486,Y,Y,Y,Y,Y,lymphoma,Burkitt_lymphoma,,MSS/MSI-L,R,Suspension,Vorinostat,"Zolinza, SAHA, suberanilohydroxamic acid, suberoylanilide hydroxamic acid, MK-0683","HDAC inhibitor Class I, IIa, IIb, IV",Chromatin histone acetylation
697,906800,1031,1031_906800,0.2,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.980833615,0.973003667,0.8480181720000001,0.393505704,0.077563493,0.048331734,0.051023619,0.0457453559999999,0.0416471979999999,697,Y,Y,Y,Y,Y,leukemia,lymphoblastic_leukemia,,MSS/MSI-L,R,Suspension,Elesclomol,STA-4783,HSP90,Protein stability and degradation
JEKO-1,1327765,1149,1149_1327765,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.01382855,1.012680163,0.982007705,0.636758044,0.074465769,0.026976214,0.0200627289999999,0.014876498,0.017143338,JEKO-1,Y,Y,Y,Y,Y,lymphoma,B_cell_lymphoma,DLBC,MSS/MSI-L,R,Suspension,TW 37,"TW37, TW-37","BCL2, BCL-XL, MCL1",Apoptosis regulation
H9,907043,1012,1012_907043,10.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.004512141,1.050513302,1.057636453,0.997209468,0.979125872,0.210604453,0.019074186,0.015780388,0.01850615,H9,Y,Y,Y,Y,Y,lymphoma,lymphoid_neoplasm other,,MSS/MSI-L,R,Suspension,Vorinostat,"Zolinza, SAHA, suberanilohydroxamic acid, suberoylanilide hydroxamic acid, MK-0683","HDAC inhibitor Class I, IIa, IIb, IV",Chromatin histone acetylation
SBC-5,713880,1012,1012_713880,10.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.040930449,1.05407901,1.154167379,1.124139396,1.103992158,0.745710249,0.317653584,0.118301346,0.116702405,SBC-5,Y,Y,Y,Y,Y,lung_SCLC,lung_small_cell_carcinoma,SCLC,MSS/MSI-L,D/F12,Adherent,Vorinostat,"Zolinza, SAHA, suberanilohydroxamic acid, suberoylanilide hydroxamic acid, MK-0683","HDAC inhibitor Class I, IIa, IIb, IV",Chromatin histone acetylation
MS751,1240179,1004,1004_1240179,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.043483708,0.90126548,0.807133564,0.6433054189999999,0.33233059,0.229836137,0.1170830559999999,0.062608344,0.088816164,MS751,Y,Y,Y,Y,Y,urogenital_system,cervix,CESC,MSS/MSI-L,D/F12,Adherent,Vinblastine,Velban,Microtubule destabiliser,Mitosis
EoL-1-cell,906856,1012,1012_906856,10.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.040001404,0.882149877,0.766487567,0.5199600560000001,0.18777102,0.073905909,0.066533387,0.047808079,0.056977814,EoL-1-cell,Y,Y,Y,Y,Y,leukemia,haematopoietic_neoplasm other,,MSS/MSI-L,R,Suspension,Vorinostat,"Zolinza, SAHA, suberanilohydroxamic acid, suberoylanilide hydroxamic acid, MK-0683","HDAC inhibitor Class I, IIa, IIb, IV",Chromatin histone acetylation
CAL-29,1290730,1007,1007_1290730,0.0125,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.999596564,0.885650655,0.8480612679999999,0.6924851609999999,0.481237044,0.417549939,0.231699789,0.201957951,0.191988977,CAL-29,Y,Y,Y,Y,Y,urogenital_system,Bladder,BLCA,MSS/MSI-L,D/F12,Adherent,Docetaxel,"RP-56976, Taxotere",Microtubule stabiliser,Mitosis
SLVL,1331032,1012,1012_1331032,10.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.962560242,1.010884627,1.024979033,0.991632883,0.6665702370000001,0.259977922,0.2095977389999999,0.180058326,0.19678764,SLVL,Y,Y,Y,Y,Y,lymphoma,B_cell_lymphoma,DLBC,MSS/MSI-L,R,Suspension,Vorinostat,"Zolinza, SAHA, suberanilohydroxamic acid, suberoylanilide hydroxamic acid, MK-0683","HDAC inhibitor Class I, IIa, IIb, IV",Chromatin histone acetylation
EM-2,906855,1011,1011_906855,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.023937667,1.048662266,0.884286525,0.694050334,0.3695686079999999,0.12491348,0.093388543,0.046688803,0.056097993,EM-2,Y,Y,Y,Y,Y,leukemia,chronic_myeloid_leukaemia,LCML,MSS/MSI-L,R,Suspension,Navitoclax,"ABT-263, ABT263, ABT 263","BCL2, BCL-XL, BCL-W",Apoptosis regulation
NCI-H929,724825,1012,1012_724825,10.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.02026847,0.96437389,0.8141867429999999,0.573479669,0.2856843639999999,0.137463641,0.039660697,0.041317097,0.059362027,NCI-H929,Y,Y,Y,Y,Y,myeloma,myeloma,MM,MSS/MSI-L,R,Suspension,Vorinostat,"Zolinza, SAHA, suberanilohydroxamic acid, suberoylanilide hydroxamic acid, MK-0683","HDAC inhibitor Class I, IIa, IIb, IV",Chromatin histone acetylation
L-363,924239,1057,1057_924239,0.25,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.983161025,0.892215049,0.728922263,0.5568469079999999,0.271046612,0.157221177,0.128552144,0.090519833,0.085192795,L-363,Y,Y,Y,Y,Y,myeloma,myeloma,MM,MSS/MSI-L,R,Suspension,Dactolisib,"NVP-BEZ235, BEZ235","PI3K (Class 1), MTORC1, MTORC2",PI3K/MTOR signaling
NALM-6,908158,1012,1012_908158,10.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.99012248,1.030272761,1.00771058,0.8725711340000001,0.690244913,0.208961258,0.048042993,0.036568676,0.049331762,NALM-6,Y,Y,Y,Y,Y,leukemia,B_cell_leukemia,,MSI-H,R,Suspension,Vorinostat,"Zolinza, SAHA, suberanilohydroxamic acid, suberoylanilide hydroxamic acid, MK-0683","HDAC inhibitor Class I, IIa, IIb, IV",Chromatin histone acetylation
LB831-BLC,753584,1031,1031_753584,0.2,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.040177138,0.871209192,0.94159957,0.823689132,0.8819446209999999,0.685865169,0.2564935,0.081523669,0.067304309,LB831-BLC,Y,Y,Y,Y,Y,urogenital_system,Bladder,BLCA,MSS/MSI-L,D/F12,Adherent,Elesclomol,STA-4783,HSP90,Protein stability and degradation
SW13,909744,1003,1003_909744,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.044250779,0.6927076809999999,0.924824962,0.4764458379999999,0.261035692,0.18075825,0.177410881,0.125714823,0.0794953779999999,SW13,Y,Y,Y,Y,Y,kidney,adrenal_gland,ACC,MSS/MSI-L,D/F12,Adherent,Camptothecin,"7-Ethyl-10-Hydroxy-Camptothecin, SN-38, Irinotecan, Camptothecin-11, Camptosar",TOP1,DNA replication
MHH-ES-1,908134,1007,1007_908134,0.0125,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.973656803,1.039214458,0.726353437,0.7605139479999999,0.56222058,0.317816219,0.286672264,0.210677831,0.17573967,MHH-ES-1,Y,Y,N,Y,Y,bone,ewings_sarcoma,,MSS/MSI-L,R,Adherent,Docetaxel,"RP-56976, Taxotere",Microtubule stabiliser,Mitosis
697,906800,1022,1022_906800,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.035023204,0.954225181,0.811684642,0.615063322,0.195262933,0.033866546,0.018368472,0.01561828,0.020170173,697,Y,Y,Y,Y,Y,leukemia,lymphoblastic_leukemia,,MSS/MSI-L,R,Suspension,AZD7762,"AZD-7762, AZD 7762","CHEK1, CHEK2",Cell cycle
L-363,924239,1012,1012_924239,10.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.016398343,0.842987873,0.757799832,0.5363860420000001,0.380063124,0.206809483,0.088433346,0.039728883,0.053154123,L-363,Y,Y,Y,Y,Y,myeloma,myeloma,MM,MSS/MSI-L,R,Suspension,Vorinostat,"Zolinza, SAHA, suberanilohydroxamic acid, suberoylanilide hydroxamic acid, MK-0683","HDAC inhibitor Class I, IIa, IIb, IV",Chromatin histone acetylation
NCI-H209,688013,1149,1149_688013,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.01509946,1.042995167,0.990671097,1.003767219,0.640778215,0.169061788,0.126019649,0.1193086769999999,0.112238006,NCI-H209,Y,Y,Y,Y,Y,lung_SCLC,lung_small_cell_carcinoma,SCLC,MSS/MSI-L,R,Suspension,TW 37,"TW37, TW-37","BCL2, BCL-XL, MCL1",Apoptosis regulation
SW13,909744,1149,1149_909744,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.047067081,1.029943327,0.6845142209999999,0.292194695,0.134713493,0.096030406,0.125854402,0.066456854,0.071369183,SW13,Y,Y,Y,Y,Y,kidney,adrenal_gland,ACC,MSS/MSI-L,D/F12,Adherent,TW 37,"TW37, TW-37","BCL2, BCL-XL, MCL1",Apoptosis regulation
SUP-B15,1247871,1006,1006_1247871,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.008465152,0.984594478,0.677271244,0.527332649,0.363803396,0.260132284,0.223950246,0.1255920519999999,0.136579442,SUP-B15,Y,Y,Y,Y,Y,leukemia,lymphoblastic_leukemia,ALL,MSS/MSI-L,D/F12,Suspension,Cytarabine,"Ara-Cytidine, Arabinosyl Cytosine, U-19920",Antimetabolite,DNA replication
